Match ID,Match Date,Series Name,team1 name,team1 runs_scored,team1 wickets_lost,Match Winner,Match Venue (Stadium),Match Venue (City),Match Venue (Country),team2 name, Team2 runs_scored,Team2 wickets_lost
65343,1983-01-18,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",New Zealand,226.0,8.0,New Zealand,Sydney Cricket Ground,Sydney,Australia,,,
65344,1983-01-20,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",New Zealand,199.0,10.0,England,Sydney Cricket Ground,Sydney,Australia,,,
64200,1983-01-21,India tour of Pakistan  - 1982 (1982/83),India,197.0,6.0,Pakistan,National Stadium,Karachi,Pakistan,,,
65345,1983-01-22,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",New Zealand,246.0,6.0,New Zealand,Melbourne Cricket Ground,Melbourne,Australia,,,
65346,1983-01-23,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",England,213.0,5.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
65347,1983-01-26,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",England,207.0,10.0,England,Sydney Cricket Ground,Sydney,Australia,,,
65348,1983-01-29,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",England,296.0,5.0,New Zealand,Adelaide Oval,Adelaide,Australia,,,
65349,1983-01-30,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",England,228.0,6.0,England,Adelaide Oval,Adelaide,Australia,,,
65350,1983-01-31,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",New Zealand,200.0,9.0,New Zealand,Adelaide Oval,Adelaide,Australia,,,
65351,1983-02-05,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",England,88.0,7.0,New Zealand,Western Australia Cricket Association Ground,Perth,Australia,,,
65352,1983-02-06,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",Australia,191.0,9.0,Australia,Western Australia Cricket Association Ground,Perth,Australia,,,
65353,1983-02-09,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",New Zealand,193.0,7.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
65354,1983-02-13,"Benson & Hedges World Series Cup Australia, England, New Zealand in Australia - 1983 (1982/83)",Australia,302.0,8.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
64201,1983-02-19,England tour of New Zealand  - 1983 (1982/83),England,184.0,9.0,New Zealand,Eden Park,Auckland,New Zealand,,,
64202,1983-02-23,England tour of New Zealand  - 1983 (1982/83),New Zealand,295.0,6.0,New Zealand,Basin Reserve,Wellington,New Zealand,,,
64203,1983-02-26,England tour of New Zealand  - 1983 (1982/83),New Zealand,211.0,8.0,New Zealand,Lancaster Park,Christchurch,New Zealand,,,
64204,1983-03-02,Sri Lanka tour of New Zealand  - 1983 (1982/83),New Zealand,183.0,8.0,New Zealand,Carisbrook,Dunedin,New Zealand,,,
64205,1983-03-09,India tour of West Indies  - 1983 (1982/83),West Indies,215.0,4.0,West Indies,Queen's Park Oval,Port of Spain,West Indies,,,
64206,1983-03-17,New Zealand tour of Australia  - 1983 (1982/83),New Zealand,138.0,8.0,New Zealand,Sydney Cricket Ground,Sydney,Australia,,,
64207,1983-03-19,Sri Lanka tour of New Zealand  - 1983 (1982/83),Sri Lanka,167.0,8.0,New Zealand,McLean Park,Napier,New Zealand,,,
64208,1983-03-20,Sri Lanka tour of New Zealand  - 1983 (1982/83),New Zealand,304.0,5.0,New Zealand,Eden Park,Auckland,New Zealand,,,
64209,1983-03-29,India tour of West Indies  - 1983 (1982/83),India,282.0,5.0,India,Albion Sports Complex,Albion,West Indies,,,
64210,1983-04-07,India tour of West Indies  - 1983 (1982/83),India,166.0,10.0,West Indies,Queen's Park (Old),St George's,West Indies,,,
64211,1983-04-13,Australia tour of Sri Lanka  - 1983 (1982/83),Australia,168.0,9.0,Sri Lanka,P Saravanamuttu Stadium,Colombo,Sri Lanka,,,
64212,1983-04-16,Australia tour of Sri Lanka  - 1983 (1982/83),Australia,207.0,5.0,Sri Lanka,P Saravanamuttu Stadium,Colombo,Sri Lanka,,,
64213,1983-04-29,Australia tour of Sri Lanka  - 1983 (1982/83),Australia,194.0,5.0,,Sinhalese Sports Club Ground,Colombo,Sri Lanka,,,
64214,1983-04-30,Australia tour of Sri Lanka  - 1983 (1982/83),Australia,124.0,3.0,,Sinhalese Sports Club Ground,Colombo,Sri Lanka,,,
65064,1983-06-09,Prudential World Cup in England - 1983 (1983),England,322.0,6.0,England,Kennington Oval,London,England,,,
65065,1983-06-09,Prudential World Cup in England - 1983 (1983),Pakistan,338.0,5.0,Pakistan,St Helen's,Swansea,England,,,
65066,1983-06-09,Prudential World Cup in England - 1983 (1983),Zimbabwe,239.0,6.0,Zimbabwe,Trent Bridge,Nottingham,England,,,
65067,1983-06-09,Prudential World Cup in England - 1983 (1983),India,262.0,8.0,India,Old Trafford,Manchester,England,,,
65068,1983-06-11,Prudential World Cup in England - 1983 (1983),England,333.0,9.0,England,County Ground,Taunton,England,,,
65069,1983-06-11,Prudential World Cup in England - 1983 (1983),New Zealand,238.0,9.0,New Zealand,Edgbaston,Birmingham,England,,,
65070,1983-06-11,Prudential World Cup in England - 1983 (1983),West Indies,252.0,9.0,West Indies,Headingley,Leeds,England,,,
65071,1983-06-11,Prudential World Cup in England - 1983 (1983),Zimbabwe,155.0,10.0,India,Grace Road,Leicester,England,,,
65072,1983-06-13,Prudential World Cup in England - 1983 (1983),Pakistan,193.0,8.0,England,Lord's,London,England,,,
65073,1983-06-13,Prudential World Cup in England - 1983 (1983),Sri Lanka,206.0,10.0,New Zealand,Phoenix County Ground,Bristol,England,,,
65074,1983-06-13,Prudential World Cup in England - 1983 (1983),Australia,320.0,9.0,Australia,Trent Bridge,Nottingham,England,,,
65075,1983-06-13,Prudential World Cup in England - 1983 (1983),Zimbabwe,217.0,7.0,West Indies,County Ground,Worcester,England,,,
65076,1983-06-15,Prudential World Cup in England - 1983 (1983),England,234.0,10.0,New Zealand,Edgbaston,Birmingham,England,,,
65077,1983-06-15,Prudential World Cup in England - 1983 (1983),West Indies,282.0,9.0,West Indies,Kennington Oval,London,England,,,
65078,1983-06-16,Prudential World Cup in England - 1983 (1983),Pakistan,235.0,7.0,Pakistan,Headingley,Leeds,England,,,
65079,1983-06-16,Prudential World Cup in England - 1983 (1983),Australia,272.0,7.0,Australia,County Ground,Southampton,England,,,
65080,1983-06-18,Prudential World Cup in England - 1983 (1983),Pakistan,232.0,8.0,England,Old Trafford,Manchester,England,,,
65081,1983-06-18,Prudential World Cup in England - 1983 (1983),New Zealand,181.0,10.0,Sri Lanka,County Ground,Derby,England,,,
65082,1983-06-18,Prudential World Cup in England - 1983 (1983),Australia,273.0,6.0,West Indies,Lord's,London,England,,,
65083,1983-06-18,Prudential World Cup in England - 1983 (1983),India,266.0,8.0,India,Nevill Ground,Tunbridge Wells,England,,,
65084,1983-06-20,Prudential World Cup in England - 1983 (1983),Sri Lanka,136.0,10.0,England,Headingley,Leeds,England,,,
65086,1983-06-20,Prudential World Cup in England - 1983 (1983),India,247.0,10.0,India,County Ground,Chelmsford,England,,,
65087,1983-06-20,Prudential World Cup in England - 1983 (1983),Zimbabwe,171.0,10.0,West Indies,Edgbaston,Birmingham,England,,,
65088,1983-06-22,Prudential World Cup in England - 1983 (1983),England,213.0,10.0,India,Old Trafford,Manchester,England,,,
65089,1983-06-22,Prudential World Cup in England - 1983 (1983),Pakistan,184.0,8.0,West Indies,Kennington Oval,London,England,,,
65090,1983-06-25,Prudential World Cup in England - 1983 (1983),India,183.0,10.0,India,Lord's,London,England,,,
64215,1983-09-10,Pakistan tour of India  - 1983 (1983/84),Pakistan,151.0,8.0,India,Lal Bahadur Shastri Stadium,Hyderabad,India,,,
64216,1983-10-02,Pakistan tour of India  - 1983 (1983/84),Pakistan,166.0,9.0,India,Sawai Mansingh Stadium,Jaipur,India,,,
64217,1983-10-13,West Indies tour of India  - 1983 (1983/84),India,176.0,10.0,West Indies,Sher-i-Kashmir Stadium,Srinagar,India,,,
64218,1983-11-09,West Indies tour of India  - 1983 (1983/84),India,214.0,6.0,West Indies,Moti Bagh Stadium,Vadodara,India,,,
64219,1983-12-01,West Indies tour of India  - 1983 (1983/84),India,240.0,7.0,West Indies,Nehru Stadium,Indore,India,,,
64220,1983-12-07,West Indies tour of India  - 1983 (1983/84),West Indies,333.0,8.0,West Indies,Keenan Stadium,Jamshedpur,India,,,
64221,1983-12-17,West Indies tour of India  - 1983 (1983/84),India,178.0,7.0,West Indies,Nehru Stadium,Guwahati,India,,,
65355,1984-01-08,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",West Indies,221.0,7.0,West Indies,Melbourne Cricket Ground,Melbourne,Australia,,,
65356,1984-01-10,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,264.0,8.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
65357,1984-01-12,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,208.0,8.0,Pakistan,Melbourne Cricket Ground,Melbourne,Australia,,,
65358,1984-01-14,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,174.0,9.0,West Indies,Brisbane Cricket Ground,Brisbane,Australia,,,
65359,1984-01-15,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,184.0,6.0,,Brisbane Cricket Ground,Brisbane,Australia,,,
65360,1984-01-17,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",West Indies,223.0,7.0,West Indies,Sydney Cricket Ground,Sydney,Australia,,,
65361,1984-01-19,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,184.0,8.0,West Indies,Sydney Cricket Ground,Sydney,Australia,,,
65362,1984-01-21,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,209.0,8.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
65363,1984-01-22,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",West Indies,252.0,6.0,West Indies,Melbourne Cricket Ground,Melbourne,Australia,,,
65364,1984-01-25,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,244.0,8.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
65365,1984-01-28,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,177.0,8.0,West Indies,Adelaide Oval,Adelaide,Australia,,,
65366,1984-01-29,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,165.0,7.0,West Indies,Adelaide Oval,Adelaide,Australia,,,
65367,1984-01-30,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,210.0,8.0,Australia,Adelaide Oval,Adelaide,Australia,,,
65368,1984-02-04,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Pakistan,182.0,7.0,West Indies,Western Australia Cricket Association Ground,Perth,Australia,,,
65369,1984-02-05,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,211.0,8.0,Australia,Western Australia Cricket Association Ground,Perth,Australia,,,
65370,1984-02-08,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,160.0,10.0,West Indies,Sydney Cricket Ground,Sydney,Australia,,,
65371,1984-02-11,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",West Indies,222.0,5.0,,Melbourne Cricket Ground,Melbourne,Australia,,,
65372,1984-02-12,"Benson & Hedges World Series Cup Australia, Pakistan, West Indies in Australia - 1984 (1983/84)",Australia,212.0,8.0,West Indies,Melbourne Cricket Ground,Melbourne,Australia,,,
64222,1984-02-18,England tour of New Zealand  - 1984 (1983/84),England,188.0,9.0,England,Lancaster Park,Christchurch,New Zealand,,,
64223,1984-02-22,England tour of New Zealand  - 1984 (1983/84),New Zealand,135.0,10.0,England,Basin Reserve,Wellington,New Zealand,,,
64224,1984-02-25,England tour of New Zealand  - 1984 (1983/84),England,209.0,9.0,New Zealand,Eden Park,Auckland,New Zealand,,,
64225,1984-02-29,Australia tour of West Indies  - 1984 (1983/84),Australia,231.0,5.0,West Indies,Albion Sports Complex,Albion,West Indies,,,
64226,1984-03-03,New Zealand tour of Sri Lanka  - 1984 (1983/84),New Zealand,234.0,6.0,New Zealand,Sinhalese Sports Club Ground,Colombo,Sri Lanka,,,
64227,1984-03-09,England tour of Pakistan  - 1984 (1983/84),England,184.0,8.0,Pakistan,Gaddafi Stadium,Lahore,Pakistan,,,
64228,1984-03-14,Australia tour of West Indies  - 1984 (1983/84),West Indies,190.0,6.0,Australia,Queen's Park Oval,Port of Spain,West Indies,,,
64229,1984-03-26,England tour of Pakistan  - 1984 (1983/84),Pakistan,163.0,8.0,England,National Stadium,Karachi,Pakistan,,,
64230,1984-03-31,New Zealand tour of Sri Lanka  - 1984 (1983/84),Sri Lanka,157.0,8.0,Sri Lanka,Tyronne Fernando Stadium,Moratuwa,Sri Lanka,,,
64231,1984-04-01,New Zealand tour of Sri Lanka  - 1984 (1983/84),New Zealand,201.0,8.0,New Zealand,P Saravanamuttu Stadium,Colombo,Sri Lanka,,,
65668,1984-04-06,"Rothmans Asia Cup India, Pakistan, Sri Lanka in United Arab Emirates - 1984 (1983/84)",Pakistan,187.0,9.0,Sri Lanka,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,,,
65669,1984-04-08,"Rothmans Asia Cup India, Pakistan, Sri Lanka in United Arab Emirates - 1984 (1983/84)",Sri Lanka,96.0,10.0,India,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,,,
65670,1984-04-13,"Rothmans Asia Cup India, Pakistan, Sri Lanka in United Arab Emirates - 1984 (1983/84)",India,188.0,4.0,India,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,,,
64232,1984-04-19,Australia tour of West Indies  - 1984 (1983/84),Australia,206.0,9.0,West Indies,Mindoo Phillip Park,Castries,West Indies,,,
64233,1984-04-26,Australia tour of West Indies  - 1984 (1983/84),Australia,209.0,7.0,West Indies,Sabina Park,Kingston,West Indies,,,
64976,1984-05-31,West Indies tour of England  - 1984 (1984),West Indies,272.0,9.0,West Indies,Old Trafford,Manchester,England,,,
64977,1984-06-02,West Indies tour of England  - 1984 (1984),West Indies,179.0,10.0,England,Trent Bridge,Nottingham,England,,,
64978,1984-06-04,West Indies tour of England  - 1984 (1984),England,196.0,9.0,West Indies,Lord's,London,England,,,
64234,1984-09-28,Australia tour of India  - 1984 (1984/85),Australia,220.0,9.0,Australia,Jawaharlal Nehru Stadium,Delhi,India,,,
64235,1984-10-01,Australia tour of India  - 1984 (1984/85),India,175.0,10.0,,University Stadium,Thiruvananthapuram,India,,,
64236,1984-10-03,Australia tour of India  - 1984 (1984/85),India,21.0,2.0,,Keenan Stadium,Jamshedpur,India,,,
64237,1984-10-05,Australia tour of India  - 1984 (1984/85),India,206.0,6.0,Australia,Sardar Patel Stadium,Ahmedabad,India,,,
64238,1984-10-06,Australia tour of India  - 1984 (1984/85),India,235.0,5.0,Australia,Nehru Stadium,Indore,India,,,
64239,1984-10-12,India tour of Pakistan  - 1984 (1984/85),Pakistan,199.0,7.0,Pakistan,Ayub National Stadium,Quetta,Pakistan,,,
64241,1984-11-03,New Zealand tour of Sri Lanka  - 1984 (1984/85),New Zealand,171.0,6.0,Sri Lanka,P Saravanamuttu Stadium,Colombo,Sri Lanka,,,
64242,1984-11-04,New Zealand tour of Sri Lanka  - 1984 (1984/85),Sri Lanka,114.0,9.0,New Zealand,Tyronne Fernando Stadium,Moratuwa,Sri Lanka,,,
64243,1984-11-12,New Zealand tour of Pakistan  - 1984 (1984/85),Pakistan,191.0,5.0,Pakistan,Arbab Niaz Stadium,Peshawar,Pakistan,,,
64244,1984-11-23,New Zealand tour of Pakistan  - 1984 (1984/85),Pakistan,157.0,5.0,Pakistan,Iqbal Stadium,Faisalabad,Pakistan,,,
64245,1984-12-02,New Zealand tour of Pakistan  - 1984 (1984/85),New Zealand,187.0,9.0,New Zealand,Jinnah Stadium,Sialkot,Pakistan,,,
64246,1984-12-05,England tour of India  - 1984 (1984/85),India,214.0,6.0,England,Nehru Stadium,Pune,India,,,
64247,1984-12-07,New Zealand tour of Pakistan  - 1984 (1984/85),New Zealand,213.0,8.0,Pakistan,Ibn-e-Qasim Bagh Stadium,Multan,Pakistan,,,
64248,1984-12-27,England tour of India  - 1984 (1984/85),India,252.0,5.0,England,Barabati Stadium,Cuttack,India,,,
65373,1985-01-06,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",Australia,240.0,6.0,West Indies,Melbourne Cricket Ground,Melbourne,Australia,,,
65374,1985-01-08,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",Sri Lanka,239.0,7.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
65375,1985-01-10,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",Sri Lanka,197.0,7.0,West Indies,Tasmania Cricket Association Ground,Hobart,Australia,,,
64249,1985-01-12,Pakistan tour of New Zealand  - 1985 (1984/85),New Zealand,277.0,6.0,New Zealand,McLean Park,Napier,New Zealand,,,
65376,1985-01-12,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",West Indies,270.0,6.0,West Indies,Brisbane Cricket Ground,Brisbane,Australia,,,
65377,1985-01-13,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",Australia,191.0,10.0,West Indies,Brisbane Cricket Ground,Brisbane,Australia,,,
64250,1985-01-15,Pakistan tour of New Zealand  - 1985 (1984/85),Pakistan,221.0,4.0,New Zealand,Trust Bank Park,Hamilton,New Zealand,,,
65378,1985-01-15,"Benson & Hedges World Series Cup Australia, Sri Lanka, West Indies in Australia - 1985 (1984/85)",Australia,200.0,5.0,West Indies,Sydney Cricket Ground,Sydney,Australia,,,
